ts_ms,sta,status_code,latency_ms,ap,rssi_dbm
1773327211647,sta2,200,7.594,02:00:00:00:02:00,-64.0
1773327211787,sta2,200,7.985,02:00:00:00:02:00,-64.0
1773327211929,sta2,200,6.313,02:00:00:00:02:00,-64.0
1773327212066,sta2,200,7.403,02:00:00:00:02:00,-64.0
1773327212205,sta2,200,8.028,02:00:00:00:02:00,-64.0
1773327212345,sta2,200,7.298,02:00:00:00:02:00,-64.0
1773327212485,sta2,200,6.806,02:00:00:00:02:00,-64.0
1773327212624,sta2,200,6.911,02:00:00:00:02:00,-64.0
1773327212762,sta2,200,7.0,02:00:00:00:02:00,-64.0
1773327212902,sta2,200,7.862,02:00:00:00:02:00,-64.0
1773327213044,sta2,200,7.317,02:00:00:00:02:00,-64.0
1773327213185,sta2,200,6.479,02:00:00:00:02:00,-64.0
1773327213323,sta2,200,9.819,02:00:00:00:02:00,-64.0
1773327213465,sta2,200,6.888,02:00:00:00:02:00,-64.0
1773327213605,sta2,200,6.044,02:00:00:00:02:00,-64.0
1773327213741,sta2,200,6.505,02:00:00:00:02:00,-64.0
1773327213880,sta2,200,8.376,02:00:00:00:02:00,-64.0
1773327214024,sta2,200,7.889,02:00:00:00:02:00,-64.0
1773327214165,sta2,200,6.35,02:00:00:00:02:00,-64.0
1773327214305,sta2,200,8.649,02:00:00:00:02:00,-64.0
1773327214445,sta2,200,7.134,02:00:00:00:02:00,-64.0
1773327214587,sta2,200,9.187,02:00:00:00:02:00,-64.0
1773327214727,sta2,200,6.045,02:00:00:00:02:00,-64.0
1773327214865,sta2,200,9.329,02:00:00:00:02:00,-64.0
1773327215008,sta2,200,6.906,02:00:00:00:02:00,-64.0
1773327215147,sta2,200,7.18,02:00:00:00:02:00,-64.0
1773327215289,sta2,200,8.76,02:00:00:00:02:00,-64.0
1773327215429,sta2,200,7.295,02:00:00:00:02:00,-64.0
1773327215570,sta2,200,9.888,02:00:00:00:02:00,-64.0
1773327215714,sta2,200,7.118,02:00:00:00:02:00,-64.0
1773327215854,sta2,200,7.411,02:00:00:00:02:00,-64.0
1773327215992,sta2,200,7.135,02:00:00:00:02:00,-64.0
1773327216134,sta2,200,7.261,02:00:00:00:02:00,-64.0
1773327216273,sta2,200,7.462,02:00:00:00:02:00,-64.0
1773327216413,sta2,200,6.655,02:00:00:00:02:00,-64.0
1773327216553,sta2,200,6.553,02:00:00:00:02:00,-64.0
1773327216690,sta2,200,7.412,02:00:00:00:02:00,-64.0
1773327216831,sta2,200,5.895,02:00:00:00:02:00,-64.0
1773327216969,sta2,200,6.927,02:00:00:00:02:00,-64.0
1773327217107,sta2,200,6.596,02:00:00:00:02:00,-64.0
1773327217246,sta2,200,6.813,02:00:00:00:02:00,-64.0
1773327217387,sta2,200,10.35,02:00:00:00:02:00,-64.0
1773327217529,sta2,200,8.228,02:00:00:00:02:00,-64.0
1773327217673,sta2,200,8.517,02:00:00:00:02:00,-64.0
1773327217814,sta2,200,7.743,02:00:00:00:02:00,-64.0
1773327217953,sta2,200,8.236,02:00:00:00:02:00,-64.0
1773327218095,sta2,200,7.927,02:00:00:00:02:00,-64.0
1773327218237,sta2,200,7.409,02:00:00:00:02:00,-64.0
1773327218379,sta2,200,9.471,02:00:00:00:02:00,-64.0
1773327218523,sta2,200,8.823,02:00:00:00:02:00,-64.0
1773327218664,sta2,200,9.379,02:00:00:00:02:00,-64.0
1773327218806,sta2,200,7.712,02:00:00:00:02:00,-64.0
1773327218948,sta2,200,8.087,02:00:00:00:02:00,-64.0
1773327219088,sta2,200,7.163,02:00:00:00:02:00,-64.0
1773327219230,sta2,200,7.961,02:00:00:00:02:00,-64.0
1773327219370,sta2,200,7.884,02:00:00:00:02:00,-64.0
1773327219510,sta2,200,6.64,02:00:00:00:02:00,-64.0
1773327219650,sta2,200,8.222,02:00:00:00:02:00,-64.0
1773327219790,sta2,200,7.094,02:00:00:00:02:00,-64.0
1773327219930,sta2,200,8.312,02:00:00:00:02:00,-64.0
1773327220070,sta2,200,8.548,02:00:00:00:02:00,-64.0
1773327220211,sta2,200,5.82,02:00:00:00:02:00,-64.0
1773327220351,sta2,200,7.092,02:00:00:00:02:00,-64.0
1773327220489,sta2,200,7.238,02:00:00:00:02:00,-64.0
1773327220631,sta2,200,9.243,02:00:00:00:02:00,-64.0
1773327220773,sta2,200,7.511,02:00:00:00:02:00,-64.0
1773327220913,sta2,200,7.58,02:00:00:00:02:00,-64.0
1773327221052,sta2,200,8.895,02:00:00:00:02:00,-64.0
1773327221195,sta2,200,7.214,02:00:00:00:02:00,-64.0
1773327221334,sta2,200,9.079,02:00:00:00:02:00,-64.0
1773327221473,sta2,200,8.637,02:00:00:00:02:00,-64.0
1773327221617,sta2,200,6.671,02:00:00:00:02:00,-64.0
1773327221755,sta2,200,6.514,02:00:00:00:02:00,-64.0
1773327221894,sta2,200,7.178,02:00:00:00:02:00,-64.0
1773327222034,sta2,200,6.009,02:00:00:00:02:00,-64.0
1773327222174,sta2,200,6.459,02:00:00:00:02:00,-64.0
1773327222314,sta2,200,7.214,02:00:00:00:02:00,-64.0
1773327222455,sta2,200,7.994,02:00:00:00:02:00,-64.0
1773327222597,sta2,200,7.659,02:00:00:00:02:00,-64.0
1773327222736,sta2,200,5.941,02:00:00:00:02:00,-64.0
1773327222874,sta2,200,9.546,02:00:00:00:02:00,-64.0
1773327223018,sta2,200,7.885,02:00:00:00:02:00,-64.0
1773327223159,sta2,200,8.186,02:00:00:00:02:00,-64.0
1773327223300,sta2,200,7.998,02:00:00:00:02:00,-64.0
1773327223438,sta2,200,7.426,02:00:00:00:02:00,-64.0
1773327223581,sta2,200,8.857,02:00:00:00:02:00,-64.0
