ts_ms,sta,ap,rssi_dbm
1772833263021,sta2,,
1772833264021,sta1,,
1772833264021,sta2,,
1772833265022,sta1,,
1772833265022,sta2,,
1772833266022,sta1,,
1772833266022,sta2,,
1772833267023,sta1,,
1772833267023,sta2,,
1772833268023,sta1,,
1772833268023,sta2,,
1772833269023,sta1,,
1772833269023,sta2,,
1772833270024,sta1,,
1772833270024,sta2,,
1772833271025,sta1,,
1772833271025,sta2,,
1772833272026,sta1,,
1772833272026,sta2,,
1772833273026,sta1,,
1772833273026,sta2,,
1772833274027,sta1,,
1772833274027,sta2,,
1772833275027,sta1,,
1772833275027,sta2,,
1772833276028,sta1,,
1772833276028,sta2,,
1772833277028,sta1,,
1772833277028,sta2,,
1772833278028,sta1,,
1772833278028,sta2,,
1772833279029,sta1,,
1772833279029,sta2,,
1772833280029,sta1,,
1772833280029,sta2,,
1772833281030,sta1,,
1772833281030,sta2,,
1772833282030,sta1,,
1772833282030,sta2,,
1772833283030,sta1,,
1772833283030,sta2,,
1772833284031,sta1,,
1772833284031,sta2,,
1772833285031,sta1,,
1772833285031,sta2,,
1772833286032,sta1,,
1772833286032,sta2,,
1772833287032,sta1,,
1772833287032,sta2,,
1772833288033,sta1,,
1772833288033,sta2,,
1772833289033,sta1,,
1772833289033,sta2,,
1772833290033,sta1,,
1772833290033,sta2,,
1772833291034,sta1,,
1772833291034,sta2,,
1772833292034,sta1,,
1772833292034,sta2,,
1772833293035,sta1,,
1772833293035,sta2,,
1772833294035,sta1,,
1772833294035,sta2,,
1772833295036,sta1,,
1772833295036,sta2,,
1772833296036,sta1,,
1772833296036,sta2,,
1772833297036,sta1,,
1772833297036,sta2,,
1772833298037,sta1,,
1772833298037,sta2,,
1772833299037,sta1,,
1772833299037,sta2,,
1772833300037,sta1,,
1772833300037,sta2,,
1772833301037,sta1,,
1772833301037,sta2,,
1772833302038,sta1,,
1772833302038,sta2,,
1772833303038,sta1,,
1772833303038,sta2,,
1772833304038,sta1,,
1772833304038,sta2,,
1772833305039,sta1,,
1772833305039,sta2,,
1772833306039,sta1,,
1772833306039,sta2,,
1772833307039,sta1,,
1772833307039,sta2,,
1772833308040,sta1,,
1772833308040,sta2,,
1772833309040,sta1,,
1772833309040,sta2,,
1772833310040,sta1,,
1772833310040,sta2,,
1772833311041,sta1,,
1772833311041,sta2,,
1772833312041,sta1,,
1772833312041,sta2,,
1772833313041,sta1,,
1772833313041,sta2,,
1772833314041,sta1,,
1772833314041,sta2,,
1772833315042,sta1,,
1772833315042,sta2,,
1772833316042,sta1,,
1772833316042,sta2,,
1772833317042,sta1,,
1772833317042,sta2,,
1772833318043,sta1,,
1772833318043,sta2,,
1772833319043,sta1,,
1772833319043,sta2,,
1772833320044,sta1,,
1772833320044,sta2,,
1772833321044,sta1,,
1772833321044,sta2,,
1772833322044,sta1,,
1772833322044,sta2,,
1772833323045,sta1,,
1772833323045,sta2,,
1772833324045,sta1,,
1772833324045,sta2,,
1772833325045,sta1,,
1772833325045,sta2,,
1772833326046,sta1,,
1772833326046,sta2,,
1772833327046,sta1,,
1772833327046,sta2,,
1772833328047,sta1,,
1772833328047,sta2,,
1772833329047,sta1,,
1772833329047,sta2,,
1772833330047,sta1,,
1772833330047,sta2,,
1772833331047,sta1,,
1772833331047,sta2,,
1772833332048,sta1,,
1772833332048,sta2,,
1772833333048,sta1,,
1772833333048,sta2,,
1772833334049,sta1,,
1772833334049,sta2,,
1772833335049,sta1,,
1772833335049,sta2,,
1772833336049,sta1,,
1772833336049,sta2,,
1772833337050,sta1,,
1772833337050,sta2,,
1772833338050,sta1,,
1772833338050,sta2,,
1772833339050,sta1,,
1772833339050,sta2,,
1772833340051,sta1,,
1772833340051,sta2,,
1772833341051,sta1,,
1772833341051,sta2,,
1772833342051,sta1,,
1772833342051,sta2,,
1772833343052,sta1,,
1772833343052,sta2,,
1772833344052,sta1,,
1772833344052,sta2,,
1772833345052,sta1,,
1772833345052,sta2,,
1772833346052,sta1,,
1772833346052,sta2,,
1772833347053,sta1,,
1772833347053,sta2,,
1772833348053,sta1,,
1772833348053,sta2,,
1772833349053,sta1,,
1772833349053,sta2,,
1772833350053,sta1,,
1772833350053,sta2,,
1772833351054,sta1,,
1772833351054,sta2,,
1772833352054,sta1,,
1772833352054,sta2,,
1772833353054,sta1,,
1772833353054,sta2,,
1772833354055,sta1,,
1772833354055,sta2,,
1772833355055,sta1,,
1772833355055,sta2,,
1772833356055,sta1,,
1772833356055,sta2,,
1772833357055,sta1,,
1772833357055,sta2,,
1772833358056,sta1,,
1772833358056,sta2,,
1772833359056,sta1,,
1772833359056,sta2,,
1772833360056,sta1,,
1772833360056,sta2,,
1772833361057,sta1,,
1772833361057,sta2,,
1772833362057,sta1,,
1772833362057,sta2,,
1772833363058,sta1,,
1772833363058,sta2,,
1772833364058,sta1,,
1772833364058,sta2,,
1772833365058,sta1,,
1772833365058,sta2,,
1772833366058,sta1,,
1772833366058,sta2,,
1772833367059,sta1,,
1772833367059,sta2,,
1772833368059,sta1,,
1772833368059,sta2,,
1772833369059,sta1,,
1772833369059,sta2,,
1772833370060,sta1,,
1772833370060,sta2,,
1772833371060,sta1,,
1772833371060,sta2,,
1772833372061,sta1,,
1772833372061,sta2,,
1772833373061,sta1,,
1772833373061,sta2,,
1772833374061,sta1,,
1772833374061,sta2,,
1772833375062,sta1,,
1772833375062,sta2,,
1772833376062,sta1,,
1772833376062,sta2,,
1772833377063,sta1,,
1772833377063,sta2,,
1772833378063,sta1,,
1772833378063,sta2,,
1772833379063,sta1,,
1772833379063,sta2,,
1772833380064,sta1,,
1772833380064,sta2,,
1772833381064,sta1,,
1772833381064,sta2,,
1772833382064,sta1,,
1772833382064,sta2,,
1772833383065,sta1,,
1772833383065,sta2,,
1772833384065,sta1,,
1772833384065,sta2,,
1772833385066,sta1,,
1772833385066,sta2,,
1772833386066,sta1,,
1772833386066,sta2,,
1772833387066,sta1,,
1772833387066,sta2,,
1772833388067,sta1,,
1772833388067,sta2,,
1772833389067,sta1,,
