ts_ms,sta,request_id,status_code,latency_ms
1776976579111,sta3,962,200,16.584999999999997
1776976579162,sta3,963,200,13.889000000000001
1776976579158,sta4,1051,200,15.328
1776976579157,sta2,1060,200,15.367
1776976579211,sta2,1061,200,16.11
1776976579207,sta3,964,200,15.958
1776976579210,sta4,1052,200,14.161
1776976579260,sta3,965,200,9.868
1776976579262,sta4,1053,200,12.57
1776976579259,sta2,1062,200,14.255
1776976579301,sta3,966,200,9.858
1776976579309,sta4,1054,200,14.035
1776976579312,sta2,1063,200,11.822
1776976579346,sta3,967,200,13.88
1776976579363,sta2,1064,200,13.372
1776976579359,sta4,1055,200,14.45
1776976579393,sta3,968,200,12.507000000000001
1776976579411,sta2,1065,200,9.355
1776976579412,sta4,1056,200,13.004
1776976579438,sta3,969,200,12.558
1776976579458,sta2,1066,200,10.511
1776976579464,sta4,1057,200,17.239
1776976579487,sta3,970,200,12.472000000000001
1776976579502,sta2,1067,200,13.268
1776976579515,sta4,1058,200,9.269
1776976579532,sta3,971,200,9.036999999999999
1776976579549,sta2,1068,200,11.754999999999999
1776976579557,sta4,1059,200,8.556
1776976579578,sta3,972,200,13.386000000000001
1776976579593,sta2,1069,200,10.819
1776976579600,sta4,1060,200,13.589
1776976579629,sta3,973,200,13.173
1776976579644,sta2,1070,200,8.53
1776976579654,sta4,1061,200,10.016
1776976579678,sta3,974,200,13.383000000000001
1776976579686,sta2,1071,200,12.924
1776976579703,sta4,1062,200,9.667
1776976579731,sta3,975,200,14.564
1776976579732,sta2,1072,200,12.274999999999999
1776976579747,sta4,1063,200,11.09
1776976579778,sta3,976,200,14.465
1776976579780,sta2,1073,200,14.65
1776976579792,sta4,1064,200,10.557
1776976579830,sta2,1074,200,12.126
1776976579829,sta3,977,200,12.456
1776976579842,sta4,1065,200,14.741000000000001
1776976579877,sta3,978,200,10.812999999999999
1776976579874,sta2,1075,200,14.514000000000001
1776976579891,sta4,1066,200,9.971
1776976579920,sta3,979,200,13.993
1776976579927,sta2,1076,200,12.451
1776976579939,sta4,1067,200,12.974
1776976579969,sta3,980,200,13.771
1776976579973,sta2,1077,200,14.940999999999999
1776976579984,sta4,1068,200,10.706999999999999
1776976580018,sta3,981,200,10.416
1776976580021,sta2,1078,200,13.322000000000001
1776976580035,sta4,1069,200,12.562
1776976580062,sta3,982,200,11.249
1776976580071,sta2,1079,200,5.025
1776976580087,sta4,1070,200,10.983
1776976580113,sta3,983,200,11.715
1776976580116,sta2,1080,200,14.827
1776976580133,sta4,1071,200,9.775
1776976580164,sta2,1081,200,14.911999999999999
1776976580163,sta3,984,200,15.129999999999999
1776976580175,sta4,1072,200,11.322000000000001
1776976580212,sta2,1082,200,14.704
1776976580213,sta3,985,200,17.638
1776976580220,sta4,1073,200,21.317
1776976580271,sta3,986,200,14.165000000000001
1776976580266,sta2,1083,200,15.17
1776976580280,sta4,1074,200,13.485000000000001
1776976580321,sta3,987,200,13.096
1776976580322,sta2,1084,200,17.31
1776976580331,sta4,1075,200,14.077
1776976580366,sta3,988,200,15.41
1776976580377,sta2,1085,200,15.861
1776976580387,sta4,1076,200,13.744
1776976580416,sta3,989,200,15.389999999999999
1776976580432,sta2,1086,200,12.959
1776976580435,sta4,1077,200,11.521999999999998
1776976580466,sta3,990,200,16.737
1776976580480,sta2,1087,200,11.139
1776976580487,sta4,1078,200,8.238999999999999
1776976580515,sta3,991,200,11.673
1776976580527,sta2,1088,200,11.110999999999999
1776976580535,sta4,1079,200,13.14
1776976580559,sta3,992,200,13.687
1776976580572,sta2,1089,200,11.138
1776976580581,sta4,1080,200,10.637
1776976580610,sta3,993,200,15.6
1776976580616,sta2,1090,200,14.461
1776976580625,sta4,1081,200,9.299
1776976574361,sta1,410,0,3094.21
1776976580660,sta3,994,200,15.088000000000001
1776976580662,sta2,1091,200,14.983
1776976580670,sta4,1082,200,19.159
1776976580716,sta2,1092,200,6.534
1776976580711,sta3,995,200,12.909
1776976580723,sta4,1083,200,8.494
1776976580756,sta3,996,200,14.901
1776976580754,sta2,1093,200,11.56
1776976580765,sta4,1084,200,11.964
1776976580805,sta2,1094,200,13.591000000000001
1776976580803,sta3,997,200,15.876999999999999
1776976580809,sta4,1085,200,16.483999999999998
1776976580854,sta2,1095,200,10.558
1776976580858,sta4,1086,200,10.792
1776976580858,sta3,998,200,13.958
1776976580900,sta2,1096,200,11.259
1776976580905,sta4,1087,200,15.825
1776976580910,sta3,999,200,14.234
1776976580951,sta2,1097,200,12.167000000000002
1776976580954,sta4,1088,200,14.501
1776976580961,sta3,1000,200,14.618
1776976580994,sta2,1098,200,5.0169999999999995
1776976581006,sta4,1089,200,13.636000000000001
1776976581009,sta3,1001,200,14.122
1776976581037,sta2,1099,200,13.293
1776976581059,sta4,1090,200,10.344000000000001
1776976581059,sta3,1002,200,13.173
1776976581085,sta2,1100,200,8.052
1776976581105,sta4,1091,200,14.037
1776976581112,sta3,1003,200,12.933
1776976581126,sta2,1101,200,11.902
1776976581152,sta4,1092,200,15.104
1776976581164,sta3,1004,200,11.508
1776976581172,sta2,1102,200,9.424
1776976581198,sta4,1093,200,14.606
1776976581210,sta3,1005,200,9.009
1776976581215,sta2,1103,200,8.651000000000002
1776976581245,sta4,1094,200,13.15
1776976581263,sta2,1104,200,3.521
1776976581258,sta3,1006,200,11.564
1776976581293,sta4,1095,200,10.057
1776976581309,sta3,1007,200,9.788
1776976581305,sta2,1105,200,12.833
1776976581337,sta4,1096,200,13.119
1776976581353,sta2,1106,200,10.843
1776976581352,sta3,1008,200,13.283
1776976581382,sta4,1097,200,12.02
1776976581397,sta2,1107,200,11.309
1776976581406,sta3,1009,200,14.5
1776976581431,sta4,1098,200,12.137
1776976581444,sta2,1108,200,3.04
1776976581459,sta3,1010,200,9.003
1776976581475,sta4,1099,200,15.054
1776976581481,sta2,1109,200,17.058
1776976581502,sta3,1011,200,8.964
1776976581530,sta4,1100,200,9.758
1776976581533,sta2,1110,200,13.25
1776976581545,sta3,1012,200,7.675999999999999
1776976581573,sta4,1101,200,13.961
1776976581579,sta2,1111,200,14.392999999999999
1776976581592,sta3,1013,200,10.685
1776976581628,sta2,1112,200,11.651
1776976581625,sta4,1102,200,12.472000000000001
1776976581642,sta3,1014,200,11.844999999999999
1776976581673,sta4,1103,200,10.708
1776976581673,sta2,1113,200,12.357
1776976581688,sta3,1015,200,11.301
1776976581719,sta4,1104,200,13.154
1776976581724,sta2,1114,200,10.591
1776976581733,sta3,1016,200,12.041
1776976581765,sta4,1105,200,13.231
1776976581774,sta2,1115,200,13.667
1776976581786,sta3,1017,200,10.186
1776976581822,sta2,1116,200,4.764
1776976581811,sta4,1106,200,15.763
1776976581829,sta3,1018,200,8.659
1776976581861,sta2,1117,200,8.744
1776976581864,sta4,1107,200,12.009
1776976581878,sta3,1019,200,12.335
1776976581902,sta2,1118,200,12.749
1776976581909,sta4,1108,200,12.79
1776976581930,sta3,1020,200,10.703000000000001
1776976581949,sta2,1119,200,5.3759999999999994
1776976581956,sta4,1109,200,11.512
1776976581979,sta3,1021,200,9.899
1776976581988,sta2,1120,200,12.777999999999999
1776976582003,sta4,1110,200,12.135
1776976582022,sta3,1022,200,15.180000000000001
1776976582034,sta2,1121,200,13.143
1776976582048,sta4,1111,200,13.733
1776976582077,sta3,1023,200,14.758000000000001
1776976582079,sta2,1122,200,13.718
1776976582095,sta4,1112,200,10.262
1776976582126,sta2,1123,200,14.808
1776976582125,sta3,1024,200,19.412
1776976582143,sta4,1113,200,10.215
1776976582178,sta3,1025,200,8.694
1776976582174,sta2,1124,200,11.969000000000001
1776976582188,sta4,1114,200,11.521
1776976582219,sta3,1026,200,11.196
1776976582221,sta2,1125,200,11.119
1776976582232,sta4,1115,200,10.061
1776976582263,sta3,1027,200,11.02
1776976582268,sta2,1126,200,8.897
1776976582282,sta4,1116,200,13.113
1776976582306,sta3,1028,200,8.586
1776976582317,sta2,1127,200,8.822999999999999
1776976582335,sta4,1117,200,10.065
1776976582354,sta3,1029,200,12.765
1776976582366,sta2,1128,200,12.16
1776976582377,sta4,1118,200,8.468
1776976582399,sta3,1030,200,10.76
1776976582412,sta2,1129,200,3.745
1776976582421,sta4,1119,200,11.033
1776976582447,sta3,1031,200,9.879999999999999
1776976582454,sta2,1130,200,10.704
1776976582470,sta4,1120,200,11.013
1776976582490,sta3,1032,200,11.891
1776976582506,sta2,1131,200,14.626
1776976582513,sta4,1121,200,11.301
1776976582539,sta3,1033,200,12.788
1776976582554,sta2,1132,200,14.95
1776976582560,sta4,1122,200,13.785
1776976582592,sta3,1034,200,10.173
1776976582609,sta2,1133,200,3.7030000000000003
1776976582611,sta4,1123,200,11.408
1776976582635,sta3,1035,200,19.641
1776976582646,sta2,1134,200,22.666
1776976582660,sta4,1124,200,14.921999999999999
1776976582692,sta3,1036,200,8.647
1776976582701,sta2,1135,200,4.324
1776976582715,sta4,1125,200,9.873
1776976582733,sta3,1037,200,13.92
1776976582745,sta2,1136,200,13.304
1776976582757,sta4,1126,200,9.644
1776976582783,sta3,1038,200,12.786000000000001
1776976582792,sta2,1137,200,8.88
1776976582807,sta4,1127,200,12.655
1776976582832,sta3,1039,200,13.216000000000001
1776976582839,sta2,1138,200,12.288
1776976582858,sta4,1128,200,10.22
1776976582878,sta3,1040,200,10.616
1776976582885,sta2,1139,200,10.527
1776976582901,sta4,1129,200,12.985999999999999
1776976582922,sta3,1041,200,10.293
1776976582937,sta2,1140,200,7.979
1776976582954,sta4,1130,200,11.927
1776976582971,sta3,1042,200,13.377
1776976582984,sta2,1141,200,9.969000000000001
1776976583005,sta4,1131,200,11.731
1776976583017,sta3,1043,200,10.64
1776976583026,sta2,1142,200,13.329
1776976583051,sta4,1132,200,11.243
1776976583065,sta3,1044,200,14.381
1776976583079,sta2,1143,200,11.065999999999999
1776976583094,sta4,1133,200,9.344
1776976583113,sta3,1045,200,11.763
1776976583124,sta2,1144,200,11.639
1776976583138,sta4,1134,200,9.321
1776976583159,sta3,1046,200,11.384
1776976583175,sta2,1145,200,10.224
1776976583186,sta4,1135,200,9.75
1776976583210,sta3,1047,200,11.474
1776976583217,sta2,1146,200,8.468
1776976583229,sta4,1136,200,10.638
1776976583254,sta3,1048,200,10.409
1776976583266,sta2,1147,200,4.528
1776976583276,sta4,1137,200,9.736
1776976583304,sta2,1148,200,21.349
1776976583302,sta3,1049,200,24.205000000000002
1776976583322,sta4,1138,200,15.517
1776976583362,sta3,1050,200,20.697
1776976583359,sta2,1149,200,24.165
1776976583376,sta4,1139,200,14.183
1776976583424,sta2,1150,200,6.53
1776976583416,sta3,1051,200,21.192
1776976583426,sta4,1140,200,16.346
1776976583467,sta2,1151,200,5.125
1776976583472,sta3,1052,200,14.798
1776976583477,sta4,1141,200,14.723999999999998
1776976583511,sta2,1152,200,14.577
1776976583521,sta3,1053,200,14.286
1776976583527,sta4,1142,200,19.335
1776976583568,sta2,1153,200,17.531000000000002
1776976583570,sta3,1054,200,11.977
1776976583582,sta4,1143,200,12.239999999999998
1776976583621,sta2,1154,200,11.875
1776976583624,sta3,1055,200,14.513
1776976583634,sta4,1144,200,13.113
1776976583668,sta2,1155,200,14.914
1776976583679,sta3,1056,200,16.953
1776976583683,sta4,1145,200,13.649
1776976583716,sta2,1156,200,10.489999999999998
1776976583729,sta3,1057,200,11.586
1776976583732,sta4,1146,200,12.739
1776976583760,sta2,1157,200,12.55
1776976583780,sta3,1058,200,12.164
1776976583784,sta4,1147,200,12.482
1776976583811,sta2,1158,200,14.338999999999999
1776976583827,sta3,1059,200,13.835999999999999
1776976583837,sta4,1148,200,11.775
1776976583863,sta2,1159,200,14.323
1776976583876,sta3,1060,200,16.747
1776976583893,sta4,1149,200,16.77
1776976583916,sta2,1160,200,11.6
1776976583927,sta3,1061,200,17.88
1776976583948,sta4,1150,200,11.956
1776976583969,sta2,1161,200,11.814
1776976583985,sta3,1062,200,10.747
1776976584001,sta4,1151,200,19.607
1776976584021,sta2,1162,200,11.147
1776976584036,sta3,1063,200,13.129999999999999
1776976584056,sta4,1152,200,9.918
1776976584073,sta2,1163,200,3.59
1776976584089,sta3,1064,200,12.839
1776976584099,sta4,1153,200,13.782
1776976584111,sta2,1164,200,12.013
1776976584141,sta3,1065,200,9.011
1776976584144,sta4,1154,200,8.562
1776976584163,sta2,1165,200,14.054
1776976584184,sta3,1066,200,14.072
1776976584190,sta4,1155,200,12.474
1776976584213,sta2,1166,200,12.925
1776976584232,sta3,1067,200,10.489
1776976584237,sta4,1156,200,12.908
1776976584261,sta2,1167,200,4.036
1776976584276,sta3,1068,200,7.486
1776976584289,sta4,1157,200,11.115
1776976584302,sta2,1168,200,10.187999999999999
1776976584317,sta3,1069,200,11.036000000000001
1776976584335,sta4,1158,200,17.18
1776976584352,sta2,1169,200,10.866999999999999
1776976584361,sta3,1070,200,12.206
1776976584391,sta4,1159,200,15.504
1776976584397,sta2,1170,200,15.296000000000001
1776976584413,sta3,1071,200,12.7
1776976584440,sta4,1160,200,11.229
1776976584447,sta2,1171,200,16.334
1776976584460,sta3,1072,200,11.429
1776976584486,sta4,1161,200,12.399000000000001
1776976584499,sta2,1172,200,3.233
1776976584505,sta3,1073,200,11.225999999999999
1776976584531,sta4,1162,200,12.386
1776976584537,sta2,1173,200,6.628
1776976584551,sta3,1074,200,8.501999999999999
1776976584577,sta2,1174,200,6.838
1776976584577,sta4,1163,200,11.381
1776976584593,sta3,1075,200,12.378
1776976584623,sta2,1175,200,5.687
1776976584627,sta4,1164,200,14.736
1776976584645,sta3,1076,200,11.233
1776976584661,sta2,1176,200,8.311
1776976584678,sta4,1165,200,12.607999999999999
1776976584694,sta3,1077,200,13.187000000000001
1776976584705,sta2,1177,200,5.3229999999999995
1776976584727,sta4,1166,200,8.812999999999999
1776976584744,sta3,1078,200,10.061
1776976584745,sta2,1178,200,17.715999999999998
1776976584769,sta4,1167,200,11.482
1776976584792,sta3,1079,200,12.253
1776976584804,sta2,1179,200,12.841
1776976584814,sta4,1168,200,12.459
1776976584838,sta3,1080,200,10.686
1776976584858,sta2,1180,200,10.200000000000001
1776976584866,sta4,1169,200,15.994000000000002
1776976584885,sta3,1081,200,9.568999999999999
1776976584903,sta2,1181,200,3.9389999999999996
1776976584924,sta4,1170,200,12.379
1776976584936,sta3,1082,200,13.495999999999999
1776976584942,sta2,1182,200,13.762
1776976584972,sta4,1171,200,15.418
1776976584987,sta3,1083,200,15.548
1776976584994,sta2,1183,200,14.935
1776976585021,sta4,1172,200,12.253
1776976585036,sta3,1084,200,13.561
1776976585047,sta2,1184,200,12.695
1776976585068,sta4,1173,200,8.924
1776976585084,sta3,1085,200,11.003
1776976585096,sta2,1185,200,11.022
1776976585117,sta4,1174,200,9.568999999999999
1776976585132,sta3,1086,200,11.149
1776976585142,sta2,1186,200,11.995000000000001
1776976585159,sta4,1175,200,9.177
1776976585177,sta3,1087,200,12.191
1776976585188,sta2,1187,200,11.610000000000001
1776976585202,sta4,1176,200,10.008
1776976585228,sta3,1088,200,13.724
1776976585233,sta2,1188,200,13.832
1776976585251,sta4,1177,200,10.503
1776976585279,sta3,1089,200,8.674
1776976585286,sta2,1189,200,10.465
1776976585303,sta4,1178,200,11.023
1776976585321,sta3,1090,200,14.213
1776976585328,sta2,1190,200,13.039
1776976585353,sta4,1179,200,12.508999999999999
1776976585368,sta3,1091,200,14.814
1776976585375,sta2,1191,200,14.697
1776976585405,sta4,1180,200,11.888
1776976585417,sta3,1092,200,12.295
1776976585426,sta2,1192,200,9.408
1776976585449,sta4,1181,200,11.16
1776976585463,sta3,1093,200,10.639
1776976585475,sta2,1193,200,7.8919999999999995
1776976585498,sta4,1182,200,14.151
1776976585508,sta3,1094,200,12.421
1776976585518,sta2,1194,200,12.142999999999999
1776976585547,sta4,1183,200,13.268
1776976585560,sta3,1095,200,9.975
1776976585570,sta2,1195,200,5.273
1776976585600,sta4,1184,200,13.688
1776976585609,sta3,1096,200,11.483
1776976585609,sta2,1196,200,11.519
1776976585656,sta3,1097,200,12.378
1776976585648,sta4,1185,200,14.523
1776976585660,sta2,1197,200,16.427
1776976585701,sta4,1186,200,15.746
1776976585711,sta2,1198,200,10.794
1776976585700,sta3,1098,200,19.297
1776976585756,sta2,1199,200,5.006
1776976585748,sta4,1187,200,15.956999999999999
