ts_ms,sta,status_code,latency_ms,ap,rssi_dbm
1772737089192,sta1,200,18.3,ap1,-49.0
1772737089259,sta2,200,17.388,ap1,-49.0
1772737089259,sta1,200,17.023,ap1,-49.0
1772737089324,sta2,200,14.761,ap1,-49.0
1772737089325,sta1,200,15.428,ap1,-49.0
1772737089390,sta2,200,15.832,ap1,-49.0
1772737089395,sta1,200,20.151,ap1,-49.0
1772737089465,sta2,200,24.268,ap1,-49.0
1772737089469,sta1,200,23.302,ap1,-49.0
1772737089536,sta2,200,21.078,ap1,-49.0
1772737089540,sta1,200,21.122,ap1,-49.0
1772737089608,sta2,200,21.702,ap1,-49.0
1772737089613,sta1,200,22.49,ap1,-49.0
1772737089684,sta2,200,25.19,ap1,-49.0
1772737089686,sta1,200,22.514,ap1,-49.0
1772737089758,sta1,200,22.29,ap1,-49.0
1772737089759,sta2,200,24.762,ap1,-49.0
1772737089835,sta1,200,26.752,ap1,-49.0
1772737089836,sta2,200,26.433,ap1,-49.0
1772737089911,sta2,200,24.877,ap1,-49.0
1772737089912,sta1,200,25.823,ap1,-49.0
1772737089985,sta2,200,23.601,ap1,-49.0
1772737089986,sta1,200,24.389,ap1,-49.0
1772737090059,sta1,200,22.262,ap1,-49.0
1772737090059,sta2,200,23.869,ap1,-49.0
1772737090133,sta1,200,23.846,ap1,-49.0
1772737090133,sta2,200,24.199,ap1,-49.0
1772737090208,sta1,200,24.496,ap1,-49.0
1772737090208,sta2,200,24.445,ap1,-49.0
1772737090283,sta1,200,24.629,ap1,-49.0
1772737090283,sta2,200,24.672,ap1,-49.0
1772737090356,sta1,200,22.95,ap1,-49.0
1772737090357,sta2,200,23.546,ap1,-49.0
1772737090429,sta1,200,22.594,ap1,-49.0
1772737090430,sta2,200,22.494,ap1,-49.0
1772737090505,sta1,200,24.84,ap1,-49.0
1772737090505,sta2,200,24.644,ap1,-49.0
1772737090580,sta1,200,25.529,ap1,-49.0
1772737090581,sta2,200,25.39,ap1,-49.0
1772737090654,sta2,200,22.929,ap1,-49.0
1772737090657,sta1,200,25.673,ap1,-49.0
1772737090728,sta2,200,23.705,ap1,-49.0
1772737090731,sta1,200,23.848,ap1,-49.0
1772737090806,sta1,200,24.884,ap1,-49.0
1772737090806,sta2,200,28.199,ap1,-49.0
1772737090881,sta2,200,24.39,ap1,-49.0
1772737090882,sta1,200,25.095,ap1,-49.0
1772737090957,sta1,200,24.83,ap1,-49.0
1772737090957,sta2,200,25.405,ap1,-49.0
1772737091033,sta1,200,26.166,ap1,-49.0
1772737091034,sta2,200,26.21,ap1,-49.0
1772737091107,sta2,200,23.369,ap1,-49.0
1772737091108,sta1,200,24.18,ap1,-49.0
1772737091182,sta1,200,23.621,ap1,-49.0
1772737091182,sta2,200,24.218,ap1,-49.0
1772737091254,sta2,200,21.046,ap1,-49.0
1772737091255,sta1,200,22.232,ap1,-49.0
1772737091331,sta2,200,26.349,ap1,-49.0
1772737091331,sta1,200,25.72,ap1,-49.0
1772737091407,sta2,200,26.191,ap1,-49.0
1772737091407,sta1,200,26.083,ap1,-49.0
1772737091483,sta2,200,25.844,ap1,-49.0
1772737091484,sta1,200,25.796,ap1,-49.0
1772737091559,sta1,200,25.345,ap1,-49.0
1772737091560,sta2,200,25.549,ap1,-49.0
1772737091634,sta2,200,24.371,ap1,-49.0
1772737091635,sta1,200,25.198,ap1,-49.0
1772737091707,sta2,200,22.477,ap1,-49.0
1772737091709,sta1,200,23.054,ap1,-49.0
1772737091782,sta1,200,22.804,ap1,-49.0
1772737091783,sta2,200,25.488,ap1,-49.0
1772737091854,sta2,200,20.84,ap1,-49.0
1772737091855,sta1,200,22.752,ap1,-49.0
1772737091930,sta1,200,24.734,ap1,-49.0
1772737091930,sta2,200,25.398,ap1,-49.0
1772737092007,sta2,200,25.914,ap1,-49.0
1772737092007,sta1,200,26.368,ap1,-49.0
1772737092080,sta2,200,23.093,ap1,-49.0
1772737092081,sta1,200,23.24,ap1,-49.0
1772737092153,sta2,200,22.743,ap1,-49.0
1772737092154,sta1,200,22.752,ap1,-49.0
1772737092226,sta2,200,22.386,ap1,-49.0
1772737092227,sta1,200,22.892,ap1,-49.0
1772737092302,sta1,200,24.575,ap1,-49.0
1772737092303,sta2,200,26.104,ap1,-49.0
1772737092379,sta1,200,26.306,ap1,-49.0
1772737092379,sta2,200,25.936,ap1,-49.0
1772737092452,sta2,200,22.99,ap1,-49.0
1772737092453,sta1,200,23.701,ap1,-49.0
1772737092525,sta2,200,22.421,ap1,-49.0
1772737092526,sta1,200,22.744,ap1,-49.0
1772737092598,sta1,200,21.884,ap1,-49.0
1772737092599,sta2,200,23.1,ap1,-49.0
1772737092674,sta1,200,25.138,ap1,-49.0
1772737092674,sta2,200,24.886,ap1,-49.0
1772737092751,sta2,200,26.206,ap1,-49.0
1772737092752,sta1,200,27.389,ap1,-49.0
1772737092823,sta1,200,20.935,ap1,-49.0
1772737092824,sta2,200,22.54,ap1,-49.0
1772737092897,sta1,200,23.455,ap1,-49.0
